time,lat,lon,alt,heading,glitch_x,glitch_y,event
1786396271.0752642,-35.3596999,149.1609428,14.727,315.43,0,0,
1786396271.321576,-35.3596841,149.1609238,14.755,315.44,0,0,
1786396271.5711038,-35.3596688,149.1609053,14.783,315.45,0,0,
1786396271.8222213,-35.3596538,149.1608872,14.809,315.45,0,0,
1786396272.072521,-35.3596392,149.1608697,14.833,315.45,0,0,
1786396272.3238623,-35.3596253,149.1608529,14.855,315.46,0,0,
1786396272.5740843,-35.3596119,149.1608369,14.874,315.47,0,0,
1786396272.825334,-35.3595993,149.1608217,14.89,315.47,0,0,
1786396273.0754926,-35.3595876,149.1608076,14.904,315.47,0,0,
1786396273.326416,-35.3595768,149.1607946,14.915,315.47,0,0,
1786396273.5728798,-35.359567,149.1607829,14.924,315.46,0,0,
1786396273.8246574,-35.3595582,149.1607723,14.934,315.45,0,0,
1786396274.0742426,-35.3595505,149.1607631,14.943,315.45,0,0,
1786396274.3231347,-35.3595439,149.1607551,14.953,315.44,0,0,
1786396274.5732887,-35.3595383,149.1607484,14.964,315.44,0,0,
1786396274.822537,-35.3595338,149.160743,14.973,315.45,0,0,
1786396275.0733337,-35.3595303,149.1607388,14.982,315.45,0,0,
1786396275.3245127,-35.3595278,149.1607357,14.989,315.46,0,0,
1786396275.5746567,-35.359526,149.1607336,14.993,315.46,0,0,
1786396275.8255548,-35.359525,149.1607323,14.996,315.46,0,0,
1786396276.0761256,-35.3595245,149.1607316,14.998,315.47,0,0,
1786396276.3269913,-35.3595244,149.1607315,14.999,315.47,0,0,
1786396276.571838,-35.3595246,149.1607316,14.999,315.45,0,0,
1786396276.8230362,-35.359525,149.1607321,14.998,315.46,0,0,
1786396277.0733547,-35.3595256,149.1607326,14.997,315.47,0,0,
1786396277.3253996,-35.3595261,149.1607332,14.997,315.48,0,0,
1786396277.5767255,-35.3595265,149.1607336,14.994,315.46,0,0,ENTER_LAND_WAYPOINT
