time,lat,lon,alt,heading,glitch_x,glitch_y,event
1786456328.612971,-35.359591,149.1697464,14.998,163.91,-0.0011100000000000023,-0.0011100000000000023,
1786456329.1161873,-35.3596558,149.1697701,15.0,164.03,-0.0011200000000000023,-0.0011200000000000023,
1786456329.6170576,-35.3596776,149.1697777,15.0,163.91,-0.0011200000000000023,-0.0011200000000000023,
1786456330.1189206,-35.3597421,149.1698013,15.002,164.06,-0.0011300000000000023,-0.0011300000000000023,
1786456330.6196163,-35.3597639,149.1698088,15.003,163.95,-0.0011300000000000023,-0.0011300000000000023,
1786456331.1207669,-35.3598285,149.1698326,15.004,164.05,-0.0011300000000000023,-0.0011300000000000023,
1786456331.6215477,-35.3598504,149.1698401,15.005,163.94,-0.0011400000000000023,-0.0011400000000000023,
1786456332.122342,-35.3599145,149.1698638,15.006,164.05,-0.0011400000000000023,-0.0011400000000000023,
1786456332.6230946,-35.3599362,149.1698713,15.006,163.95,-0.0011500000000000024,-0.0011500000000000024,
1786456333.1239893,-35.3600006,149.1698951,15.007,164.08,-0.0011500000000000024,-0.0011500000000000024,
1786456333.624728,-35.3600224,149.1699027,15.007,163.95,-0.0011600000000000024,-0.0011600000000000024,
